id,name,urlname,link,rating,created,description,organiserName,organiserMemberId
19106947,"Kubernetes Colorado","Kubernetes-Colorado","http://www.meetup.com/Kubernetes-Colorado/",4.55,1447121719000,"<p>A group for people interested in talking about and hacking on Kubernetes, Google’s solution for scheduling and orchestrating containers at scale. We’re excited about microservices, containers, the distributions that run them and the solutions that deploy, manage, and extend them. Any skill level is welcome; we’re all new to Kubernetes and we want to create an open, welcoming environment for other Kubernauts. Contact us if you are interested in speaking at or sponsoring the meet-up. We welcome content and demos.</p>","Karen Chu",189354541
19100805,"Mile Hi Power BI User Group","MileHiPowerBI","http://www.meetup.com/MileHiPowerBI/",4.67,1446959634000,"<p>Mile Hi Power BI User Group is a community user group for sharing how to use Power BI in various environments. If you use Excel, Power BI Desktop and/or PowerBI.com we will discuss all of them and how to take advantage of them at your company.</p>
<p> <i>Mile Hi Power BI User Group is part of the Microsoft Power BI User Group Program. Microsoft is not responsible for content on this website or activities that take place at Group meetings.</i><br></p>","Steve Wake",43860032
12305542,"Node.js Denver/Boulder/Ft. Collins","Node-js-Denver-Boulder","http://www.meetup.com/Node-js-Denver-Boulder/",4.76,1390239907000,"<p>This is a group for anyone who is currently using or interested in knowing more about Node.js. A great place to meet, interact, and learn with other developers, designers, managers, and like-minded individuals. Come and share your knowledge, applications, roadblocks, and get feedback from others. We'll organize regularly scheduled meetings that will focus on Node.js and many of the associated technologies. About Node.js: Node.js is a platform built on Chrome's JavaScript runtime for easily building fast, scalable network applications. Node.js uses an event-driven, non-blocking I/O model that makes it lightweight and efficient, perfect for data-intensive real-time applications that run across distributed devices.</p>","Michael Herman",79866532
20209287,"PyData Denver","PyData-Denver","http://www.meetup.com/PyData-Denver/",4,1469120699000,"<p>This is a group for users and developers of data analysis tools in Python. The goals are to provide Python enthusiasts a place to share ideas and learn from each other about how best to apply the language and tools to ever-evolving challenges in the vast realm of data management, processing, analytics, and visualization. A goal of PyData groups, events and conferences is to provide a venue for users across all the various domains of data analysis to share their experiences and their techniques, as well as highlight the triumphs and potential pitfalls of using Python for certain kinds of problems. PyData is organized by NumFOCUS.org</p>","Bob Mickus",14259180
3165832,"Mobile Dev Denver","Mobile-Dev-Denver","http://www.meetup.com/Mobile-Dev-Denver/",5,1327505748000,"<p>The Mobile Dev Denver user group is a nonprofit group dedicated to establishing a sense of community within the mobile software development space. We do so by fostering a strong network of connected mobile developers in a bi-monthly meeting format. Our meetings are run by a board of coordinators and volunteer members. They are not a platform for individual or corporate marketing, but a delivery of a relevant, platform-agnostic, mobile software development related topic. Anyone can volunteer to present. Contact us to find out more!</p>","Jeff Hopp",53833872
20456585,"Community Foundation TRENDS Report Meetup","Community-Foundation-TRENDS-Report-Meetup","http://www.meetup.com/Community-Foundation-TRENDS-Report-Meetup/",0,1474587848000,"<p>This group is for anyone that wants to volunteer their professional skills to help visually communicate issues facing Boulder County to increase awareness.&nbsp; This group is working with the Community Foundation to create the <a href=""http://interpreter-donkey-68276.bitballoon.com/"">online version</a> of the Boulder County TRENDS report. The Community Foundation is a non-profit that in the last 25 years has granted more than $68.9 million to nonprofits to address community needs.</p>
<p> <br></p>
<p> <br></p>","Becky Boone",55797752
4501642,"Data Science & Business Analytics","Data-Science-Business-Analytics","http://www.meetup.com/Data-Science-Business-Analytics/",4.46,1344457262000,"<p>For folks who desire to have fun playing with data and develop both strong technical ability and skills to apply data science and analytic results to critical business issues.</p>
<p>A data scientist is somebody who can play with data, spot trends and learn truths few others know. Data scientists are inquisitive: exploring, asking questions, doing “what if” analysis, questioning existing assumptions and processes.</p>
<p>Data Science: the analysis of data creation. The data scientist has a solid foundation in computer science, modeling, statistics, analytics, math and strong business acumen, coupled with the ability to communicate findings to both business and IT leaders in a way that can influence how an organization approaches a business challenge.</p>
<p>Business Analytics: the practice of iterative, methodical exploration of an organization’s data with emphasis on statistical analysis.</p>","Michael Walker",55229032
12782222,"Denver SaltStack Users Group","Denver-SaltStack-Users-Group","http://www.meetup.com/Denver-SaltStack-Users-Group/",4.7,1391883098000,"We are DevOps and SysAdmins that use SaltStack for infrastructure and cloud automation/orchestration, configuration management, application deployment, etc. Increase your SaltStack and DevOps knowledge by meeting other users and developers of SaltStack. Are you a SysAdmin and not familiar with SaltStack? Check out http://www.saltstack.com/community/","Michael DeAngelo",17258381
10715282,"Docker Boulder","Docker-Boulder","http://www.meetup.com/Docker-Boulder/",4.8,1381941596000,"<p>Meet other developers and ops engineers using Docker. Docker is an open platform for developers and sysadmins to build, ship, and run distributed applications. Consisting of Docker Engine, a portable, lightweight runtime and packaging tool, and Docker Hub, a cloud service for sharing applications and automating workflows, Docker enables apps to be quickly assembled from components and eliminates the friction between development, QA, and production environments. As a result, IT can ship faster and run the same app, unchanged, on laptops, data center VMs, and any cloud.</p>
<p>Learn more about Docker at <a class=""linkified"" href=""http://www.docker.com/"">http://www.docker.com</a></p>","Moby Dock",114766932
20428739,"Denver DevOps  Meetup","meetup-group-RxMDldaH","http://www.meetup.com/meetup-group-RxMDldaH/",0,1473948959000,"<p>Do you want to deliver quality software faster and with greater efficiency? If so, you are not alone. <br>However, many teams adopting a DevOps approach to software development are often tripped up by a variety<br>of bottlenecks which prevent them from reaching maximum efficiency – ineffective collaboration,<br>manual deployments, incomplete test labs,&nbsp; lack of&nbsp; test automation and slow hand-offs. <br>Join us for an interactive discussion about DevOps approaches as we bring together experts from IBM, partners, customers and others sharing how to remove bottlenecks and deliver innovation continuously.</p>","Irina Yakubenko",189107894
4609182,"Solid State Depot - The Boulder Hackerspace","SolidStateDepot","http://www.meetup.com/SolidStateDepot/",4.85,1345594586000,"<p>Solid State Depot is THE Boulder hackerspace. Founded in 2010 at a local coffee shop, we have graduated to our own space with our own tools and have developed quite the community. Have no clue what a hackerspace is? Simple, it's a place for hackers, tinkerers, artists, musicians, engineers, scientists, crafters, gamers, players and doers to get to together, work on projects, share ideas and create something great.</p>
<p>Come visit us at Solid State Depot every Tuesday night, 7:30PM, where we offer an open house-style meetup. Here we open ourselves up to the public to show off our space, our projects and ourselves. Whether you're a veteran hacker or are completely new to hackerspaces, we invite you to come and see what we're all about. Our members' interests range from software, hardware, electronics, woodworking, machining, welding, art, sewing, crafting, sustainability, interactivity, philosophy to many other areas. If you have an idea you want to get off the ground, if you don't have the space or tools to work on a project, if you're looking for like-minded folks, if you need help brainstorming, if you just want a place to hang out and chat, we're here for you. Other meetups include workshops, classes and other events, so stay tuned.</p>
<p>If you would like to become a full-time, paying member, please visit our website for more information: http://boulderhackerspace.com/dues/ Membership gets you 24/7 access to the space, access to all of our tools and supplies (with proper training), discounts on classes/workshops and supplies, and access to all the wonderful members of our community.</p>","Joel",59398982
19920034,"Denver NATS Cloud Native and Microservices Messaging","Denver-NATS-Cloud-Native-and-Microservices-Messaging","http://www.meetup.com/Denver-NATS-Cloud-Native-and-Microservices-Messaging/",0,1462477033000,"NATS (www.nats.io) is an open source, modern and secure messaging system for distributed systems and scalable cloud applications.

It is extremely lightweight and fast, making it ideal for Cloud Native, Microservices and IoT messaging. This meetup is for people interesting in developing, connecting, and scaling distributed systems.","Brian Flannery",48347342
7305192,"Meteor Boulder","Meteor-Boulder","http://www.meetup.com/Meteor-Boulder/",4.8,1361578728000,"<p>Meet other developers using Meteor. Share your knowledge, apps, and get feedback from others. Meteor is an open-source platform for building top-quality web apps in a fraction of the time, whether you're an expert developer or just getting started. If you'd like to give a talk to our group, <a href=""https://docs.google.com/forms/d/1G0DdUxpxS_5G93s6C74DOoI0GeoogvE6WqUQWa2KEbg/viewform"">let us know</a>!</p>","Meteor Community Meetups",202992510
20280493,"Denver Millennials and Baby Boomer Co-Founders","Denver-Millennials-and-Baby-Boomer-Co-Founders","http://www.meetup.com/Denver-Millennials-and-Baby-Boomer-Co-Founders/",0,1470350776000,"<p>For Denver Millennials and Baby Boomers who have entrepreneurial zeal and are open to co-founding companies together. Do you have an idea, but lack the vital connections, experience or capital? Join our monthly meetup to find your business co-founder.</p>","James Sugarman",210121341
18885808,"CodeCraft School & Web Development Community","CodeCraftSchool","http://www.meetup.com/CodeCraftSchool/",5,1441039130000,"<p>CodeCraft School offers a variety of cutting-edge bootcamps taught by industry veterans and designed to empower students with new careers in technology.</p>
<p><span>CodeCraft School will be hosting open houses periodically throughout the year and we wanted to invite the meetup community to join us. We will be having interactive discussions on topics ranging from web development to UX design to women in technology. Everyone is invited from professionals coders to those looking to learn more about programming and everyone in between. </span></p>
<p><span>Our entire team is focused on empowering and transforming your future with world-class instruction, small class sizes, one-on-one attention, and industry connections that match your goals. As an extra benefit for our students, we offer free registration to all related workshops at Boulder Digital Arts that can help you prepare or fill in gaps in your new skills.</span> <br></p>","CodeCraft School of Technology",191206244
11425462,"ROS on the Rocks!","ROS-on-the-Rocks","http://www.meetup.com/ROS-on-the-Rocks/",5,1386796307000,"<p>ROS (Robot Operating System) Users Group in the Rocky Mountain region. There is a nice community of roboticists and robot companies along the Front Range and extending from New Mexico through Wyoming, Montana. The group will focus specifically on ROS, and ROS-Industrial. We'll have speakers, tutorials, demos.</p>","Kim Wheeler",34411852
13533372,"Docker Denver","Docker-Denver","http://www.meetup.com/Docker-Denver/",4.87,1395709307000,"<p>Meet other developers and ops engineers using Docker. Docker is an open platform for developers and sysadmins to build, ship, and run distributed applications. Consisting of Docker Engine, a portable, lightweight runtime and packaging tool, and Docker Hub, a cloud service for sharing applications and automating workflows, Docker enables apps to be quickly assembled from components and eliminates the friction between development, QA, and production environments. As a result, IT can ship faster and run the same app, unchanged, on laptops, data center VMs, and any cloud.</p>
<p>Learn more about Docker at <a href=""http://www.docker.com/"">http://www.docker.com</a></p>","Moby Dock",114766932
19550909,"AppDynamics Denver User Group","AppDynamics-Denver-User-Group","http://www.meetup.com/AppDynamics-Denver-User-Group/",0,1455131263000,"<p>The AppDynamics Denver, Colorado User Group is an interactive gathering tailored for all AppDynamics users in the Denver area. We engage with existing customers to discuss trends in APM technology and their direction with AppDynamics, but also welcome any interested participants to join us as well. Our User Groups are technical but also people-oriented, we welcome APM experts and new users as well. These meetings are a valuable opportunity to exchange ideas, learn how other customers use AppDynamics and Application Performance Management as a whole.</p>","AppDynamics User Groups",194777627
18604227,"Ansible Boulder","Ansible-Boulder","http://www.meetup.com/Ansible-Boulder/",0,1431880801000,"We are a group of Systems Engineers and DevOps folks who want to Ansible all the things. Want to learn more about Ansible? Come join us. Already know Ansible well? Come share your knowledge.","Greg DeKoenigsberg",186657270
10489542,"Cocoaheads Denver","CocoaheadsDenver","http://www.meetup.com/CocoaheadsDenver/",4.84,1380552504000,"<p>You Denver Cocoaheads chapter meets monthly to geek out on all the frameworks and bits involved in making Mac and iOS apps. We talk about code and technical problems and solutions. You are encouraged to bring and share your code so we can all learn from each other.</p>
<p>While we plan to have presentations from time to time, this group is more of a community code study group. We'll be getting down and dirty in  the code from here on in. We'll be dissecting member's code, open source frameworks, even apple's open source code, in an effort to be better Cocoa, Mac and iOS developers. Group participation is encouraged!</p>","Joe Keeley",8772499
20030668,"Signal-to-Noise Media Labs","signal-to-noise","http://www.meetup.com/signal-to-noise/",0,1464983145000,"<p>Signal-to-Noise Media Labs is an open interdisciplinary collective of artists, scientists, and engineers that band together to express art through science and technology. We're hackers and makers that research, design, perform, share, develop and teach with innovative, fun, and weird tech.</p>
<p>We're rooted in Max/MSP but explore and play with all sorts of interactive platforms and hardware. We're musicians, VJs, DJs, gamers, coders, and hackers. We've been a collective since 2011 with regular weekly meetings but have met in an non-public space so we're changing meeting venues to our own hacker/maker space. We host and participate in others art shows, hackathons, builds parties, and interactive events. Much of the time we do art for the sake of it but other times we do work for hire as contractors on independent and commercial projects. We've done work for and contributed to the City of Denver, Denver International Airport, Biennial of the Americas, Burning Man, and much more.</p>
<p>The group is open to all abilities and interested levels. Pros and rookies are all welcome. Even if you're just interested in any of this stuff you should come by and see what we're all about! Most of our meetings are group work time unless someone has something specific to present or we have someone from out of town visiting.</p>
<p>Come by and get nerdy in art and science!</p>","Jeff Merkel",40102432
1759946,"Big Data for Business","Big-Data-for-Business","http://www.meetup.com/Big-Data-for-Business/",4.43,1294322749000,"<p>A Denver area group to help and propel Big Data, Hadoop, its extensions and its users.</p>
<p>Businesses need big answers, but sometimes it's hard to find the questions.</p>
<p>We've been working with interested Hadoopers and Big Data enthusiasts for a while, and the same problems keep rising:  How do we identify what questions to answer from this mountain of data?  With the rise of data usage (90 percent of the world's data has been created in the last two years [source:http://www-03.ibm.com/press/us/en/pressrelease/35999.wss]) there are welcome opportunities.  Along with those opportunities we have hurdles to jump, and lessons to learn.  We'll jump those hurdles and learn the lessons needed to make your data work to answer your biggest questions.</p>","John Dougherty",13701152
4510412,"Innovation Pavilion: Ecosystem for Entrepreneurs","InnovationPavilion","http://www.meetup.com/InnovationPavilion/",4.75,1344550735000,"<p><b>Innovation Pavilion, an eco-system for entrepreneurs</b></p>
<p>Innovation Pavilion is an incubator in Denver South that offers space to accommodate startups of any size and stage.</p>
<p>Productive collisions and peer to peer learning occur inherently when a critical mass of entrepreneurs gather, hence the large building.</p>
<p>Innovation Pavilion is connecting VCs and startups on a weekly basis. We also have an extensive network of mentors that participate in our EIR (executive in residence) program. Other value adds include startup coffee shop, on-site cloud, vetted service providers and more.</p>
<p>Participation in our eco-system is targeted to entrepreneurs, startups, executives-in-transition and high growth companies. Free to anyone interested in being active in a collaborative environment.</p>","Kerianne Leffew",38704282
5799632,"OpenStack Denver","OpenStack-Denver","http://www.meetup.com/OpenStack-Denver/",4.62,1352673684000,"<p>Interested in OpenStack? Live in the Denver area? If so, then this is the group for you. We want to bring people together to talk about OpenStack, share information, educate one another, and establish a local OpenStack-focused community.</p>
<p>Twitter Hashtag: #OSROCK</p>","Scott Lowe",67781392
2929362,"Denver Data Integration Professionals Meetup","Denver-Data-Integration-Professionals-Meetup","http://www.meetup.com/Denver-Data-Integration-Professionals-Meetup/",4.49,1323479901000,"<p>This meetup provides a low key and efficient way for Data Integration Professionals in the Denver area to get together and learn from fellow members. Unlike other data groups in the Denver area, this group is vendor/technology neutral and sales pitch free. Both Traditional Data Warehousing/BI and Big Data experts are welcome to attend.</p>
<p>Meetings are held 4pm to 6pm every other month (Jan/Mar/May/July/Sept/(Dec First Thurs)) on the last Thursday of the month. The meeting format is a series of presentations from members in two lengths, 30min (15min presentation, 15min questions) or 1hr (30min presentation, 30min questions). Meetup is&nbsp; followed by networking at the nearest bar. If you have an interesting topic that you would like present, please let us know.</p>
<p>Hope to see you at our next meetup!</p>","Kevin Goodfellow",6762015
18852131,"Denver New Relic User Group","Denver-New-Relic-User-Group","http://www.meetup.com/Denver-New-Relic-User-Group/",0,1440092861000,"Calling all Denver New Relic Users! This user group is designed to foster the community and connect you with the resources & peers you need to get the most out of New Relic's software analytics suite.

Some of topics we'll discuss:
- Application Performance Monitoring
- Understanding Apdex
- Custom Dashboards & Alerts
- New Relic Insights / NRQL
- More!

Each event features talks from New Relic users and pros alike, with ample time for food, drinks, networking, and discussion. This is a great opportunity to get to know and learn best practices from other New Relic users in the area. All New Relic users or those interested are welcome!","New Relic",184334905
19283669,"Denver SharePoint Meetup","Denver-SharePoint-Meetup","http://www.meetup.com/Denver-SharePoint-Meetup/",4.17,1452018358000,"<p>A group for SharePoint professionals to come together and talk Microsoft SharePoint and grow their professional network. We hope to provide a spectrum of topics applicable to all SharePoint users, including Administrators, Developers, End Users, Managers, and IT Strategists.&nbsp;This group is open to the public and people of all SharePoint experience levels.</p>","Joe Dunn",177998172
19011800,"Denver Cloudera User Group","Denver-Cloudera-User-Group","http://www.meetup.com/Denver-Cloudera-User-Group/",4.92,1444420264000,"<p>This is a group for anyone interested in learning and sharing best practices when using Apache Hadoop. All skill levels are welcome. Let us know if you have any topics you'd like to hear about.</p>","Felicia Haggarty",187840592
19647707,"AWS DTC Meetup","AWS-DTC-Meetup","http://www.meetup.com/AWS-DTC-Meetup/",4.8,1456847075000,"<p>For anyone interested in learning about Amazon, optimizing an Amazon environment, discussing and solving problems and more.</p>
<p>Hosted by Qwinix.</p>","Fena Flores",199598516
1696476,"Denver R User Group","DenverRUG","http://www.meetup.com/DenverRUG/",4.63,1282748115000,"<p>Our meetup is designed to bring together all of the R users along the Front Range of Colorado.  We welcome R newbies as well as the experience hacker.  All backgrounds are encouraged to join the group -- life sciences, social sciences, etc.</p>","Ryan Elmore",8174279
13074042,"E-STITUENCY : YOUR EMAIL REPORT CARD FROM YOUR ELECTED REP.","E-STITUENCY-YOUR-EMAIL-REPORT-CARD-FROM-YOUR-ELECTED-REP","http://www.meetup.com/E-STITUENCY-YOUR-EMAIL-REPORT-CARD-FROM-YOUR-ELECTED-REP/",0,1393363158000,"<p>The <span>E-STITUENCY</span> initiative is a grassroots educational and activist organization that lobbies for enhanced political process by requiring elected and appointed representatives to report to constituents -- those they represent -- using email and / or possibly text messages. </p>
<p>E-STITUENCY founding members believe that requiring representatives to report by email to constituents -- who they are -- how they can be contacted --  how they have voted (or intend to vote) and what legislation they favor or sponsor will motivate representatives to do a better job of representing the preferences of ALL their constituents.</p>
<p>The purpose of this E-STITUENCY MeetUp is to create a gathering place for Coloradans to discuss, devise and organize the means necessary to make E-STITUENCY happen and enhance voter representation and catalyze democracy.</p>
<p>(SEE ""PAGES"" AREA)</p>
<p><span>""If it ain't broke, doesn't mean it isn't sub-optimal""</span></p>
<br>","Dru Whitledge",174785252
13726942,"Boulder Java Users Group","BoulderJavaUsersGroup","http://www.meetup.com/BoulderJavaUsersGroup/",4.84,1396628138000,"<p>Boulder Java Users Group is a free, informal, all-volunteer, group of Boulder Java enthusiasts that has been meeting since November 1995. We rely on community participation. We need your involvement, ideas, thoughts, and help if we are to continue to provide quality technical education and events now and into the future! Boulder Java Users Group brings you leaders and specialists in Java technologies for first hand exposure to code, best practices, tools, methodologies, and cutting-edge solutions. Meetings are free and open to the public.  Contact Kris Woyna.</p>","Kris Woyna",6587760
19717856,"Trace3 AWS Meetup","Trace3-AWS-Meetup-Cloud-News-and-Brews","http://www.meetup.com/Trace3-AWS-Meetup-Cloud-News-and-Brews/",5,1458146702000,"<p>The Trace3 AWS Meet-Up is for anyone interested in Amazon Web Services, Cloud Computing and/or the local AWS ecosphere. Whether you want to learn more about AWS or optimizing your current AWS environment, come join your fellow Amazonians over some brews to talk about EC2, S3, Big Data, etc.</p>","Charlene Gorman",201623549
9032912,"Denver Puppet User Group","Denver-Puppet-User-Group","http://www.meetup.com/Denver-Puppet-User-Group/",4.57,1371849410000,"<p>Join the Denver Puppet User Group (PUG) to gather with other Puppet users, and hear talks on Puppet, Configuration Management, and DevOps! Puppet is IT automation software that helps system administrators manage infrastructure throughout its lifecycle, from provisioning and configuration to patch management and compliance. Using Puppet, you can easily automate repetitive tasks, quickly deploy critical applications, and proactively manage change, scaling from 10s of servers to 1000s, on-premise or in the cloud.</p>","Puppet",143273522
7909602,"Analyze Boulder","Analyze-Boulder","http://www.meetup.com/Analyze-Boulder/",4.77,1365039890000,"<p>Analyze Boulder is a community of data geeks who live, work, and play in Boulder, Colorado. Our members give fast, accessible, high-energy TED-style talks once a month on any data topic. Sign up today at <a href=""http://speakers.analyzeboulder.com"">speakers.analyzeboulder.com</a> to present at the next AB Meetup!</p>
<p><a href=""https://twitter.com/AnalyzeBoulder"">AB on Twitter</a>&nbsp;<br><a href=""https://www.linkedin.com/groups/7034142"">AB on LinkedIn</a><br><a href=""https://analyzeboulder.slack.com"">AB on Slack</a></p>","Justin Rosenthal",9427759
19933411,"Job Seeking Denver Java professionals","Job-Seeking-Denver-Java-professionals","http://www.meetup.com/Job-Seeking-Denver-Java-professionals/",0,1462822279000,"<p>This meetup is for java professionals who are looking for a job. We will meet once in two weeks and discuss about how to prepare for java interviews , impress the interviewer and get selected. We will discuss technical questions and puzzles that are asked in technical interviews.</p>","Muruga",195392371
19109610,"Couchbase Denver","Couchbase-Denver","http://www.meetup.com/Couchbase-Denver/",0,1447190156000,"<p>What is Couchbase?</p>
<p>Couchbase is the company behind Couchbase open source project, a vibrant community of developers and users of Couchbase document-oriented database technology. Couchbase Server is a packaged version of Couchbase technology that’s available in Community and Enterprise Editions.</p>
<p> Couchbase is known for easy scalability, consistent high performance, 24x365 availability, and a flexible data model. Companies like AOL, Cisco, Concur, LinkedIn, Orbitz, Salesforce.com, Shuffle Master, Zynga and hundreds of others around the world use Couchbase Server for their interactive web and mobile applications.</p>","Couchbase",182540881
20077292,"Boulder Machine Learning Meetup","Boulder-Machine-Learning-Meetup","http://www.meetup.com/Boulder-Machine-Learning-Meetup/",4.9,1466012084000,"<p><span>This group introduces CU Boulder and nearby community members to Data Science and Machine Learning.&nbsp;</span></p>
<p><span>Even if it is not apparent, Machine Learning pervades our lives. It:</span> <br></p>
<p>•&nbsp;Selects and recommends online products, movies, and web page ads</p>
<p>•&nbsp;Detects spam, malware, and network intrusions</p>
<p>•&nbsp;Performs face, speech, and handwriting recognition</p>
<p>•&nbsp;Predicts equipment failures, strokes, and network outages</p>
<p>•&nbsp;Stops credit card fraud, performs credit scoring, and detects money laundering</p>
<p><span>The goal is to prepare those interested in Data Science and with basic mathematics background for more advanced Data Science activities such as the <a href=""http://codata.colorado.edu/"">CU Boulder Colorado Data Science Team</a></span><span>&nbsp;(CODATA) and personal Data Science projects.&nbsp;</span><span>It will cover topics such as:</span></p>
<p>•&nbsp;Data Science Overview</p>
<p>•&nbsp;Introductory Statistics, Mathematics, and Programming</p>
<p>Supervised Learning Techniques&nbsp;<span>such as:</span></p>
<p>•&nbsp;<span>Nearest Neighbor</span></p>
<p>•&nbsp;<span>Naive Bayes</span></p>
<p>•&nbsp;<span>Logistic Regression</span></p>
<p>•&nbsp;<span>Support Vector Machines</span></p>
<p>•&nbsp;<span>Boosting: AdaBoost</span></p>
<p>•&nbsp;<span>Regression Methods</span></p>
<p>•&nbsp;<span>Decision Trees</span></p>
<p>Unsupervised Learning techniques such as:</p>
<p>•&nbsp;K-means Clustering</p>
<p>•&nbsp;Hierarchical Clustering</p>
<p>And Fe<span>ature Extraction and Dimensionality Reduction techniques such as:</span></p>
<p>•&nbsp;<span>PCA</span></p>
<p>•&nbsp;<span>LDA</span></p>
<p>We will have weekly meetings in cooperation with CODATA, at the <a href=""http://atlas.colorado.edu/"">CU Boulder ATLAS Institute</a>, to whom we are grateful for providing space for our meetings. We hope it will be an exciting and rewarding experience! <br></p>","Todd Kushner",86594322
19485423,"Stacki Denver","Stacki-Denver","http://www.meetup.com/Stacki-Denver/",0,1454355861000,"<p>Stacki Denver is a meetup for those interested in learning about Stacki, server provisioning, configuration management, and DevOps while meeting others in their area who share the same interests. &nbsp;<span>This group is for everyone- both Stacki users and beginners to Stacki- you don't need to have any prior experience!</span></p>
<p>&nbsp;Stacki is an open source CentOS/RHEL bare metal provisioning tool that can take your servers from bare hardware (or virtual hardware) to working Linux, ready to install applications. Stacki does this at scale, so deploying 1000+ servers is no more complex than deploying one. Once your servers are installed with Stacki, you can augment them with configuration tools like Puppet, Chef, Salt, CFEngine, Ansible, etc.&nbsp;</p>
<p>Join the Stacki community:&nbsp;<a href=""https://groups.google.com/forum/?utm_campaign=Stacki%20Meetups&amp;utm_source=Meetups#!forum/stacki"">https://groups.google.com/forum/#!forum/stacki</a></p> 
<p>Download Stacki:&nbsp;<a href=""http://www.stacki.com/?utm_campaign=Stacki%20Meetups&amp;utm_source=Meetups"">http://www.stacki.com/</a></p> 
<p>Stacki documentation:&nbsp;<a href=""https://github.com/StackIQ/stacki/wiki?utm_campaign=Stacki%20Meetups&amp;utm_source=Meetups"">https://github.com/StackIQ/stacki/wiki</a></p> 
<p>Follow Stacki on Twitter:&nbsp;<a href=""https://twitter.com/Stacki?utm_campaign=Stacki%20Meetups&amp;utm_source=Meetups"">https://twitter.com/Stacki</a></p>
<br>","Colleen Harig",198772298
18428144,"Skookum","SkookumDenver","http://www.meetup.com/SkookumDenver/",5,1423675474000,"<p>Skookum Digital Works is a 10 year old, business innovation firm helping enterprise clients reinvent through the creative application of technology. We're experts at change, hardware hacking, process automation, blue sky ideas, organizational design, and finding efficiencies to both save money and create new revenue streams.</p>
<p>We host Tech Talks the first Friday of every month! Join us!&nbsp;</p>
<p>We look forward to meeting &nbsp;you!</p>
<p><a href=""http://www.skookum.com"">www.skookum.com</a></p>
<p> <br></p>","Joe Ryan",28375882
19746545,"PRE-Code School/Programming Bootcamp/Web Dev Course Meetup","PRE-Code-School-Programming-Bootcamp-Web-Dev-Course-Meetup","http://www.meetup.com/PRE-Code-School-Programming-Bootcamp-Web-Dev-Course-Meetup/",0,1458700788000,"<p>This Meetup is for people who are considering learning software development through one of the many Code Schools, Programming Bootcamps, Web Developer, or Full-Stack/Back-End/Front-End Software Developer/Engineer courses that have proliferated in Denver, CO.</p>
<p>(for example: Turing, Galvanize/gSchool, RefactorU, Skill Distillery, General Assembly, DaVinci Coders, etc.)</p>
<p><span>WHO ARE YOU? A prospective student of one of the aforementioned academic training programs. You should know that there are some essential skills and tools that can help ANYONE interested in learning how to program, write code, understand code, become a developer/engineer, make a website or app, etc. It is my belief that those skills should not cost any money to learn. So, bring your laptop (windows/mac/other) and a willingness to learn and I will show you some things.</span></p>
<p><span>WHO AM I? I am a graduate of the legendary Turing School of Software and Design (</span><a href=""http://turing.io"" class=""linkified"">http://turing.io</a><span>) run by Sensei Jeff Casimir who also started the program at gSchool aka Galvanize. It's a 7-month-long, 70-hour-per-week intensive coding school (they eschew the term 'bootcamp', but that's essentially what it is). They teach Object Oriented Programming, the Ruby Language, the Rails and Sinatra frameworks, client-side JavaScript, HTML/CSS/Sass, and a lot of other stuff. Before I went to Turing I knew next to nothing about programming, and now I have discovered a love and passion for programming which I hope to share with you.</span></p>
<p><span>WHY AM I DOING THIS? I knew almost nothing about programming before I went to Turing, and upon arriving I found myself woefully unprepared for what was to come (read: crying). I made it through the program, but it was insanely stressful and difficult to keep pace. I hope to share valuable knowledge that I gained from my experiences at Turing with you prospective developers, so that you can be more successful than I was when you enroll in a coding school. Also, if you are unsure whether or not to enroll in one of these so-called coding schools, or whether or not you should pursue software development as a career in general, my goal is to help you figure out if that path is right for you. This meetup is intended for true beginners: People with little to no knowledge of computer programming who are interested in learning how to do it.</span></p>
<p><span>WHAT WILL WE COVER:</span></p>
<p><span>Setting up your environment - Installing all the stuff you need to program on your computer and to do it well. It's a LOT of installing and I can walk you through this step by step.</span></p>
<p><span>Using the Command Line - I use a mac so the language is called UNIX but basically, it's that black MSDOS/Matrix screen where badass hackers in movies enter all sorts of hacker stuff. Also, it's being able to move around your computer without relying on the stupid trackpad/mouse...and to do that you need to learn keyboard shortcuts and common commands.</span></p>
<p><span>What is Programming? - I am no expert, but I understand how the web works, how to write a program that works on the web, common patterns and techniques for writing code, the basic building blocks of modern web-based languages, and a lot of other things that can help you really conceptualize what you are doing, so you can get the most learning value out of doing it.</span></p>
<p><span>Is Programming Bootcamp right for ME? - Programming is not for everyone. My aforementioned teacher Jeff likes to say that a lot. It's true. Also, it's really difficult to know whether or not you should do something before you actually do it. Wouldn't it be nice to practice, for FREE, to get an idea if this is something you can spend innumerable hours of your life doing in exchange for money?</span></p>
<p><span>...and other topics as they arise. You know. Basic shit. Hope to see you there! (:</span></p>","Jai Misra",186372478
2782962,"Denver Java Users Group","DenverJavaUsersGroup","http://www.meetup.com/DenverJavaUsersGroup/",4.71,1320810702000,"<p>Denver Java Users Group is a free, informal, all-volunteer, group of Denver Java enthusiasts that has been meeting since <span>November 1995</span>. We rely on community participation. We need your involvement, ideas, thoughts, and help if we are to continue to provide quality technical education and events now and into the future! Denver Java Users Group brings you leaders and specialists in Java technologies for first hand exposure to code, best practices, tools, methodologies, and cutting-edge solutions. Meetings are free and open to the public.</p>","Matt Raible",8060666
