id,name,city,address_1,address_2,lat,lon
1156890,"Snow Mountain Ranch","Winter Park","US 40 12 mi past town of Winter Park on left",,39.891655,-105.763062
11643382,"Stoney's Full Steam Tavern","Denver","1434 Blake St",,39.749126,-105.000832
11767782,"Wooly Mammoth Park & Ride, Section JJ","Denver","I-70 and 93",,39.740627,-104.988602
11854052,"Aten Design Group","Denver","3507 Ringsby Court",,39.773354,-104.981354
1213717,"Cohere, LLC","Fort Collins","215 Jefferson Street","2nd Floor above Desiree's Photography",40.58937,-105.075417
12201492,"reCyclery bike shop","Denver","1405 Ogden Street",,39.738583,-104.975471
12231912,"Online Webinar ","Littleton","Enjoy from the comfort of your own home ",,39.613319,-105.016647
1225943,"Boulder Digital Works","Boulder","1011 Walnut","2nd Floor",40.016687,-105.282065
12296632,"GroupHigh","Boulder","1898 South Flatiron Court #125",,40.020142,-105.217995
1231384,"University of Colorado Denver","Denver","1200 Larimer St","North Classroom Building, Auraria Campus",39.745859,-105.002604
1235197,"Return Path","Broomfield","8001 Arista Place","Suite 300",39.905802,-105.087512
1237748,"Hooked on Colfax","Denver","3215 E. Colfax Ave.",,39.740375,-104.949589
1241118,"The Village Tavern","Broomfield","1 West Flatiron Circle, Suite 100 ",,39.930994,-105.1268
1247655,"The Cup Espresso Cafe","Boulder","1521 Pearl Street",,40.019137,-105.275413
12495612,"Pellucid Analytics","Boulder","1426 Pearl St. Suite 100",,40.01852,-105.276604
12516002,"Stoney's Full Steam Tavern","Denver","1434 Blake St  Denver , CO 80202",,39.749126,-105.000832
12519482,"Gary Lee's Motor Club and Grub","Denver","176 South Broadway",,39.713112,-104.987144
12535182,"Solid State Depot","Boulder","1965 33rd Street, UNIT B",,40.020401,-105.24958
12535182,"Solid State Depot","Boulder","1965 33rd Street, UNIT B",,40.021553,-105.25022
12535182,"Solid State Depot","Boulder","1965 33rd Street, UNIT B",,40.02157,-105.25026
1256019,"Air Force Academy, Doolittle Hall","USAF Academy","3116 Academy Drive",,39.003114,-104.868813
12579352,"ReadyTalk Offices","Denver","1900 16th Street Suite 600",,39.753178,-105.002846
12590282,"Code","Denver"," 2990 Larimer St. ",,39.762005,-104.980545
12590282,"Code","Denver"," 2990 Larimer St. ",,39.76209,-104.98056
12618362,"Boettcher West, Room 123 ","Denver","2050 E. Iliff Ave",,39.674404,-104.963158
1263375,"Gnip","Boulder","1601 Pearl Street",,40.019011,-105.274674
12670592,"Fuse at The Riverside","Boulder","1724 Broadway",,40.0145,-105.278503
12771092,"Mainstreet Center","Parker","19650 East Mainstreet",,39.51757,-104.760574
1277578,"Boulder Digital Arts","Boulder","1600 Range Street","Suite 100",40.015122,-105.229601
12863322,"Oracle","Boulder","1300 Walnut St. Suite 200, Second Floor",,40.014984,-105.270546
1290394,"Auraria Campus, Tivoli Bldg","Denver","Rm 320 Section A - Baerresen Ballroom","900 Walnut Street",39.738037,-105.02652
12964402,"TechStars","Boulder","1050 Walnut Street",,40.016212,-105.281326
12997722,"CU Muenzinger Room D428/430","Boulder","1801 Colorado Avenue",,40.008247,-105.26931
13020612,"Co-Motion Boulder","Boulder","3200 Carbon Place",,40.02623,-105.251373
1312344,"Microsoft Store","Lone Tree","Park Meadows Mall","8505 Park Meadows Center Dr., Suite 2095",39.56433,-104.8747
13195002,"Innovation Pavilion","Englewood","9200 east Mineral Ave #325",,39.574008,-104.882095
13276932,"Blue Bonnet Cafe","Denver","457 South Broadway",,39.708157,-104.987808
13282242,"Denver Public Library Central Branch","Denver","10 W 14th Avenue",,39.738434,-104.987541
13291662,"Send Grid","Denver","1451 Larimer Street",,39.748005,-104.998993
1339918,"Aims Community College ","Greeley","5401 West 20th Street ","Ed Beaty Hall, BH110 ",40.407157,-104.766934
1339983,"Walker Fine Art Gallery","Denver"," 300 W. 11th Avenue #A ",,39.733483,-104.992034
13409772,"Deep Space Event Center","Parker","11020 S. Pikes Peak Dr. #50 ",,39.516769,-104.761703
1346067,"Isidorey","Denver","7350 E 29th AVE ","Suite 203",39.757939,-104.90216
1352563,"Oracle","Broomfield","The grand canyon room, Building 5","500 Eldorado Boulevard",39.892517,-105.114204
1353453,"quicloud offices / DaVinci Vault","Louisville","511 E South Boulder Rd",,39.987244,-105.136482
13560832,"iTriage","Denver","1500 Wynkoop St. Suite 500",,39.750946,-105.002083
13562222,"West Flanders Brewing Co and Restaurant ","Boulder","1125 Pearl St",,40.018047,-105.280693
1357209,"Austin’s Homestead at Pelican Lakes  ","Windsor","1600 Pelican Lakes Point,",,40.477482,-104.901362
1357666,"UC - Denver","Denver","1250 14th St",,39.746728,-104.999514
13701392,"NewMedia","Denver","1925 Blake Street #101",,39.753956,-104.995216
13701462,"New Media Denver","Denver","1925 Blake St., Suite 100",,39.753956,-104.995216
13762792,"Platypus Papers, LLC","Erie","212 Wells St. Ste. H",,40.050159,-105.047729
13854542,"Commerce Kitchen","Denver","600 South Broadway",,39.705559,-104.987236
1388153,"MapQuest HQ","Denver","555 17th St.",,39.745208,-104.98956
1393819,"Safeway","Idaho Springs","2425 Miner Street",,39.740974,-105.50615
13946062,"Online Webinar","NJ","http://www.edupristine.com/webinars/lesser-known-but-useful-facts-about-some-excel-functions-charts-2/",,40.714352,-74.005974
1403232,"Lowry Conference center","Denver","1061 Akron Way",,39.728615,-104.886219
14160672,"Return Path","Broomfield","8001 Arista Place, 3rd floor",,39.905819,-105.087517
1416391,"Niza Knoll Gallery","Denver","915 Santa Fe Drive",,39.730748,-104.99886
1425012,"Auraria Campus, Tivoli Bldg","Denver","Rm 642 ","900 Walnut Street",39.678039,-104.909108
1426170,"USGS ","Lakewood","West 6th Ave. & Kipling St.","DFC Bldg. 810",39.727206,-105.109783
14268802,"Code","Denver","2980 Larimer Street",,39.762173,-104.980644
1430812,"Variant Studios, Inc.","Fort Collins","141 South College Ave","Suite 103",40.586154,-105.077287
14351642,"Online Webinar","NJ","http://www.edupristine.com/webinars/predictive-modeling-learn-about-heteroskedasticity-fix-it-using-excel/",,40.714352,-74.005974
14351892,"Online Webinar","NJ","http://www.edupristine.com/webinars/explore-some-awesome-excel-shortcuts-to-audit-financial-models/",,40.714352,-74.005974
14368382,"Online Webinar","NJ","http://www.edupristine.com/webinars/predictive-modeling-use-r-to-understand-heteroskedasticity-and-fix-it/",,40.714352,-74.005974
14371062,"Online Webinar","NJ","http://www.edupristine.com/webinars/learn-to-develop-cash-flow-template-for-accenture/ ",,40.714352,-74.005974
14424152,"Historians Ale House","Denver","24 Broadway ",,39.717175,-104.987457
14431612,"CableLabs","Louisville","858 Coal Creek Circle",,39.957088,-105.160263
14569582,"Bohemian Biergarten","Boulder","2017 13th Street",,40.018333,-105.278725
14574512,"Aspen Perk Cafe","Conifer","27182 Main Street",,39.527,-105.30467
14577562,"Online Webinar","NJ","http://www.edupristine.com/webinars/start-your-level-i-frm-exam-preparation-on-the-right-note/",,40.714352,-74.005974
14602132,"Upslope Brewery","Boulder","1898 S. Flatiron Court Boulder, CO 80301",,40.020142,-105.217995
14647652,"Tarryall Reservoir","Pike National Forest","county road 77",,39.227665,-105.61439
14840502,"Midway Park","Broomfield","1200 W Midway Blvd",,39.92239,-105.084961
1486705,"Dojo4","Boulder","2030 17th Street",,40.019852,-105.273407
14873492,"Courtyard Boulder Louisville","Louisville","948 West Dillon Road",,39.958981,-105.163544
1496337,"Auraria Higher Education Center: Health Center-Auraria Plaza Building","Denver","955 Lawrence Way # 150",,39.74316,-105.005859
14973692,"Prost Brewing Company","Denver","2540 19th Street",,39.760269,-105.003983
14987652,"Remote/Online","Denver","123 Your Home",,39.737568,-104.984718
14987652,"Remote/Online","Denver","123 Your Home",,39.7392,-104.98886
1499785,"Pivotal Labs - Boulder","Boulder","1701 Pearl Street",,40.019375,-105.273308
15034632,"Photobucket","Denver","2399 Blake Street, Suite 160",,39.758488,-104.990303
1508719,"Applied Trust","Boulder","1033 Walnut Street",,40.016945,-105.281494
1512659,"Denver Water","Denver","1600 W. 12th Ave.",,39.731186,-105.009087
15127702,"SendGrid","Denver","1451 Larimer Street 3rd Floor Denver, CO 80202",,39.748108,-104.998863
15134702,"ViaWest Corporate Office - Training Room","Greenwood Village","6400 S. Fiddler's Green Circle Suite 2000",,39.599602,-104.890495
15137732,"Rocky Mountain Center for Innovation & Technology","Loveland","815 14th Street Southwest ",,40.378372,-105.088676
15268762,"Convercent ","Denver","929 Broadway",,39.731251,-104.987846
15283682,"Fortrust Data Center","Denver"," 4300 Brighton Blvd",,39.777424,-104.968346
1532503,"Microsoft","Denver","7595 Technology Way #400",,39.630449,-104.902793
1540161,"ESRI","Broomfield","1 International Court",,39.919472,-105.116608
1546220,"OneRiot HQ","Boulder","1050 Walnut Street, Suite 202",,40.016083,-105.281189
15469902,"Datalogix","Westminster","10075 Westmoor Drive",,39.896515,-105.110321
15532992,"Innovation Pavilion","Centennial","9200 E. Mineral Avenue",,39.573635,-104.882187
15604612,"Trackvia Inc","Denver","1675 Larimer Street #500",,39.749916,-104.996773
1563804,"MapQuest","Denver","1555 Blake St, 3rd Floor",,39.75037,-104.99942
15750202,"Denver Marriott City Center, 1701 California St, Denver, CO 80202","Denver","Denver Marriott City Center, 1701 California St, Denver, CO 80202",,39.754105,-105.000221
1575152,"Inspiringapps","Boulder","1045 Pearl Street",,40.017593,-105.281502
15754332,"SCRIB http://scrib.co/","Boulder","2060 Broadway St. Boulder, 80303 (Pearl & Broadway)",,40.01861,-105.27985
1582359,"Copper Mountain Resort","Copper Mountain","290 Ten Mile Circle",,39.501343,-106.150185
15833382,"Galvanize","Denver","1062 Delaware Street",,39.733536,-104.992615
1587790,"Highland Tap & Burger","Denver","2219 West 32nd Avenue",,39.76218,-105.013367
15878392,"Discovery Learning Center","Boulder","Engineering Drive",,40.006386,-105.260902
15887202,"10075 Westmoor Dr","Westminster","10075 Westmoor Dr",,39.896515,-105.110321
15922982,"Casselman's","Denver","2620 Walnut Street",,39.759388,-104.985497
15937712,"Code Talent","Denver","2980 Larimer St.",,39.762093,-104.980743
15947662,"The Posner Center for International Development","Denver","33rd and Arapahoe",,39.617058,-105.085266
1598072,"Mile High United Way","Denver","2505 18th Street",,39.760548,-105.007126
1603469,"Missile Site Park","Greeley","10611 Spur 257",,40.4212,-104.859184
16036172,"Double Encore","Denver","820 16th Street",,39.746143,-104.993919
16156232,"Block Building","Denver","2980 Larimer",,39.762093,-104.980743
16270622,"Boulder Reservior","Boulder","5565 N. 51st St.",,40.073963,-105.236923
16310132,"RefactorU","Boulder","5717 Arapahoe Avenue #216",,40.017429,-105.220329
16345832,"Gnip Boulder","Boulder","1050 Walnut St, Suite 115",,40.016212,-105.281326
16360932,"OpDemand","Boulder","1320 Pearl Street, Suite 210",,40.018276,-105.27784
1636271,"The Registry","Boulder","1113 Spruce Street",,40.018799,-105.281288
16365412,"Oracle Broomfield Office: Bldg 1 Conference Room 1 and 2","Broomfield","500 Eldorado Blvd ",,39.920284,-105.125771
1637305,"Jive Software Inc","Boulder","1433 Pearl St # 300",,40.018681,-105.276489
16428992,"Koelbel building, Leeds School of Business, Room 255","Boulder","995 Regent Drive Boulder, CO",,40.005638,-105.264091
16518232,"Engineering Center, University of Colorado Boulder, Boulder, CO 80305","Boulder","Engineering Center, University of Colorado Boulder, Boulder, CO 80305",,40.00679,-105.262817
16590272,"Epic Brewing Company","Denver","3001 Walnut Street",,39.763344,-104.981422
16682902,"Denver Beer Co","Denver","1695 Platte Street",,39.758221,-105.00737
16700482,"Koelbel building, Leeds School of Business, Room 320","Boulder","995 Regent Drive",,40.005638,-105.264091
16739012,"Docker Global Hack Day","Worlwide","42 Docker Hacker Way",,36.778259,-119.417931
16857232,"Kapost","Boulder","1800 Broadway, Suite 180",,40.016769,-105.279343
16888692,"The Block Building","Denver","2980 Larimer Street, Denver, CO",,39.762112,-104.980721
16950832,"Koelbel building, Leeds School of Business, Room 330","Boulder","995 Regent Drive",,40.005638,-105.264091
16981892,"Colorado School of Public Health - University of Colorado","Aurora","13001 East 17th Place",,39.745197,-104.837708
17161362,"iN-TEA","Littleton","2440 West Main Street",,39.613705,-105.016792
17184462,"iN-TEA","Littleton","2440 West Main Street",,39.613705,-105.016792
17217212,"Roostercat Coffee House","Denver","1045 Lincoln Street",,39.732956,-104.986359
1722961,"Rock Bottom Brewery","Westminster","10633 Westminster Blvd Suite 900 Westminster, CO 80020",,39.889465,-105.069473
172444,"Burnsley All Suite Hotel","Denver","1000 Grant St",,39.732388,-104.983185
17301892,"Coopersmith's Pub & Brewing","Fort Collins","5 Old Town Square",,40.587223,-105.075554
173170,"Mercury Cafe","Denver","The Mercury Cafe, 2199 California St.","Denver, CO",39.750759,-104.98513
17428142,"MyWedding.com","Castle Rock","4700 Castleton Way Suite #210",,0,0
17601932,"""Code"" Headquarters","Denver","2980 Larimer St.",,39.76204,-104.9808
17675112,"The Aquaponic Source ","Longmont","1860 Lefthand Cir",,40.142311,-105.12487
17700012,"Double Encore Inc","Denver","820 16th St # 700",,39.746384,-104.993744
17715872,"Level 3 Communications, Inc.","Broomfield","1025 Eldorado Boulevard",,39.920601,-105.144279
17843292,"Caution West","Denver","1057 S. Wadsworth Blvd #60",,39.697926,-105.082153
17843292,"Caution West","Denver","1057 S. Wadsworth Blvd #60",,39.6981,-105.082375
1786881,"303 Vodka","Boulder","2500 47th Street",,40.025978,-105.244179
1787711,"Horizons K-8 School","Boulder","4545 Sioux Drive ",,39.993511,-105.237534
18008052,"RoadNarrows Robotics","Loveland","125 East 5th St",,40.396603,-105.075485
18010582,"Leeds School of Business","Boulder","Koelbel building, Room S125 (downstairs from main entrance)",,0,0
18043482,"Google Boulder","Boulder","2590 Pearl Street, Boulder, CO 80302",,0,0
18043482,"Google Boulder","Boulder","2590 Pearl Street, Boulder, CO 80302",,40.021397,-105.26125
18043482,"Google Boulder","Boulder","2590 Pearl Street, Boulder, CO 80302",,40.021404,-105.26097
18078832,"King Soopers","Broomfield","1150 U.S. 287",,39.933186,-105.088486
18096252,"Wine and Whey","Denver","3559 Larimer St",,39.767502,-104.973824
18169652,"Boulder Public Library","Boulder","1001 Arapahoe Ave",,40.013496,-105.281677
18204082,"CU Boulder","Boulder","ECCR 1B40",,40.015739,-105.279243
18235832,"CU Boulder","Boulder","ECCR 1B40",,40.015739,-105.279243
18241732,"The Innovation Pavilion ","Centennial","9200 E Mineral Ave",,39.573643,-104.882164
18280092,"Colorado Convention Center","Denver","700 14th St.",,39.742157,-104.996452
18311152,"Gilazzi","Fort Collins","128 S College Ave",,40.586521,-105.076881
1854421,"Rio Grande Mexican Restaurant","Fort Collins","143 W. Mountain Avenue",,40.58696,-105.078255
18558262,"Galvanize","Denver","1062 Delaware Street",,39.733536,-104.992615
18567062,"Stem ciders","Denver","2811 walnut st #150",,39.761303,-104.983612
18582252,"1956 Lawrence Meeting Room","Denver","1956 Lawrence Street",,39.751835,-104.99229
18582512,"San Francisco Airport Marriott Waterfront","Burlingame"," 1800 Old Bayshore Hwy",,0,0
18742512,"Spark Boulder ","Boulder","1310 College Avenue, Boulder, CO",,0,0
18781782,"FullContact HQ","Denver","1621 18th St #40",,39.753887,-104.997879
18790052,"SimpleEnergy HQ","Boulder","1215 Spruce Street, Suite 301, Boulder, CO",,40.019268,-105.280037
18913422,"Tivoli Lodge","Vail","386 Hanson Ranch Rd",,39.640129,-106.37133
18967152,"SportsLabs","Boulder","1468 Pearl Street, Suite 200",,40.018559,-105.276527
18987442,"River North Brewing","Denver","2401 Blake St. Unit 1",,39.758713,-104.9892
19022732,"Pellucid Analytics","Boulder","1426 Pearl st suite 100",,40.018475,-105.276932
19031572,"LogRhythm","Boulder","4780 Pearl E Cir",,40.021152,-105.241951
19031752,"LogRhythm","Boulder","4870 Pearl E Cir",,40.021114,-105.239334
19166852,"Craftsy Offices","Denver","999 18th St., Suite 240",,39.749203,-104.991341
19179662,"Impact HUB Boulder","Boulder","1877 Broadway, Suite 100",,40.01651,-105.279846
19205112,"Bohemian Biergarten","Boulder","2017 13th St",,40.018768,-105.278885
19214052,"SendGrid ","Denver","1451 Larimer Street, 3rd Floor,",,39.747921,-104.999184
19237692,"Tivoli Lodge","Vail","386 Hanson Ranch Rd",,39.640129,-106.37133
19313082,"Spark Boulder","Boulder","1310 E College Ave #100",,40.007038,-105.275871
19333462,"Oracle Broomfield Office: Bldg 1 Cafeteria","80021","500 Eldorado Blvd , Broomfield",,39.920143,-105.128578
19335972,"SendGrid - Denver","Denver","1451 Larimer Street, 3rd Floor",,39.747921,-104.999184
19356272,"University of Colorado Law School Room 206","Boulder","2450 Kittredge Loop Road",,40.00388,-105.264839
19418302,"Koelbel building, Leeds School of Business, Room 340","Boulder","995 Regent Drive",,40.00499,-105.262177
19418542,"Vita Restaurant &  Bar (Denver Highlands) ","Denver","1575 Boulder Street",,39.759239,-105.010979
19418752,"Lodo's Park Meadows (DTC)","Highlands Ranch","8545 S Quebec Street",,39.562565,-104.905319
19449252,"Central Park Recreation Center at Stapleton","Denver","9651 E. Martin Luther King Boulevard",,39.740009,-104.992302
19457532,"Silver Creek High School","Longmont","4901 Nelson Rd",,40.152428,-105.166809
19540102,"Jake Jabs Center at CU Denver","Denver","1475 Lawrence Street",,39.747536,-104.998337
1956841,"Morton's The Steakhouse - Denver","Denver","1710 Wynkoop Street",,39.753063,-104.999298
19664052,"CU Boulder","Boulder","ATLAS 100",,40.015739,-105.279243
19688132,"The Studio Boulder","Boulder","3550 Frontier Ave #2",,40.022079,-105.248116
19707902,"SendGrid","Boulder","1401 Walnut St., Suite #500",,40.017704,-105.276779
19708742,"Trueffect","Westminster","10170 Church Ranch Way",,39.881554,-105.07386
19799062,"Cherry Creek Harbor","Aurora","13740 E. Quincy Ave",,39.638466,-104.827888
19834942,"Lime","Denver","500 16th street mall",,39.743816,-104.991333
19850332,"Koelbel building, Leeds School of Business, Room S125","Boulder","995 Regent Drive",,40.00499,-105.262177
19903442,"Webroot Software INC","Broomfield","385 Interlocken Cres 800",,39.924114,-105.11837
19923852,"Industry","Denver","29th and Brighton Blvd",,39.764351,-104.98658
20002472,"Galvanize Boulder","Boulder","1023 Walnut St.",,40.016544,-105.281685
20036312,"Eco-Cycle","Boulder","6400 Arapahoe",,40.01368,-105.203857
20037542,"Sovrn Offices @ 29th Street Mall","Boulder","1750 29th Street, Suite 2036",,40.017529,-105.254837
2006691,"SurveyGizmo","Boulder","4888 Pearl East Circle, Suite 300W",,40.020668,-105.239342
2009421,"Grind Haus","Denver","1229 East 17th Avenue",,39.743279,-104.97123
20105712,"SendGrid Boulder Office","Boulder","1401 Walnut, Suite 500",,40.017704,-105.276779
20108232,"Ping Identity Corp","Denver","1001 17th St Ste 100",,39.748344,-104.993866
20108232,"Ping Identity Corp","Denver","1001 17th St Ste 100",,39.749523,-104.99324
20108422,"The Westin Westminster","Westminster","10600 Westminster Blvd",,39.890011,-105.067581
20160222,"Dorsey & Whitney","Denver","1400 Wewatta Street, Suite 400",,39.750721,-105.003334
20161182,"Cranknstein","Fort Collins","215B North College Ave",,40.589474,-105.077499
2021661,"Creative Density Coworking","Denver","1719 Emerson St.",,39.743732,-104.976265
20422852,"Rally Software","Denver","1550 Wynkoop, Second Floor",,39.740009,-104.992302
20422892,"Rally Software","Denver","1550 Wynkoop St, 2nd Floor",,39.751221,-105.001663
20423392,"Society","Denver","1434 Blake St",,39.748978,-105.000687
20428072,"University of Colorado Boulder -  Koelbel Building, Room 320","Boulder","996 Regent Drive, 419 UCB, ",,40.015739,-105.279243
20463182,"License No. 1","Boulder","Boulderado Hotel ",,40.015739,-105.279243
20539952,"Time Warner Cable","Broomfield","12101 Airport Way",,39.914711,-105.107727
20611102,"Turing","Denver","1510 Blake Street, Basement",,0,0
20636872,"Super Audio Center","Boulder","3063 Sterling Cir Ste 5",,40.030579,-105.228203
20651252,"Alchemy","Colorado Springs","2625 W. Colorado Ave.",,38.848553,-104.86541
20663592,"North Midway Park Shelter","Broomfield","Near Midway Boulevard and Marble Street",,39.922276,-105.086159
20663592,"North Midway Park Shelter","Broomfield","Near Midway Boulevard and Marble Street",,39.923138,-105.08476
20791452,"PaySimple","Denver","1515 Wynkoop St., Suite 250",,39.751587,-105.002266
20929442,"Metropoint","Centennial","4600 Ulster St.",,39.631626,-104.896019
20929442,"Metropoint","Centennial","4600 Ulster St.",,39.631626,-104.89602
20951482,"DeVry University Room 148","Westminster","1870 W. 122nd Ave.",,39.91909,-105.009216
21034802,"Point Gallery","Denver","765 Santa Fe",,39.728767,-104.998695
21049332,"Shine Restaurant & Gathering Place","Boulder","2027 13th Street",,40.018791,-105.278946
21103432,"Level 3 Events Center - Entrance on the North Side","Broomfield","1025 Eldorado Blvd",,39.920601,-105.144279
21129932,"Simple Energy","Boulder","1215 Spruce St, Suite #301",,40.019268,-105.280037
21162952,"Society Sports and Spirits","Denver","1434 Blake St",,39.749229,-105.000885
21263302,"Bristol Brewery","Colorado Springs","1604 S Cascade Ave",,38.810925,-104.827293
21274012,"King Center of the Auraria Higher Education Center","Denver","855 Lawrence Way",,39.742779,-105.005951
21363662,"RoundPegg","Boulder","1433 Pearl Street, Suite 300",,40.018574,-105.276901
21384262,"Starz","Englewood","8900 Liberty Cir",,39.555214,-104.844559
21426952,"Boulder County Fairgrounds","Longmont","1900 Ken Pratt Boulevard",,40.146233,-105.12384
21426952,"Boulder County Fairgrounds","Longmont","1900 Ken Pratt Boulevard",,40.15542,-105.12856
21472302,"Galvanize Boulder","Boulder","1035 Pearl St.",,40.017796,-105.281944
21674932,"Galvanize","Denver","1062 Delaware Street",,39.733536,-104.992615
21765462,"Boulder Valley Unitarian Universalist Fellowship","Lafayette","1241 Ceres Dr",,39.989281,-105.111832
21797032,"Boulder Valley Unitarian Universalist Fellowship","Lafayette","1241 Ceres Dr",,39.989281,-105.111832
21930072,"Turing School of Software & Design","Denver","1510 Blake Street",,39.749573,-104.999969
21974712,"ProKarma","Greenwood Village","5670 Greenwood Plaza Blvd. Suite 100W",,39.612534,-104.900764
22053452,"VictorOps Mountain Basecamp","Boulder","1401 S. Pearl Street Suite 300",,0,0
22068292,"LogRhythm","Boulder","4780 Pearl E Cir",,40.021152,-105.241951
22151422,"DeVry University Room 145","Westminster","1870 W. 122nd Ave.",,39.91909,-105.009216
22288992,"Colorado College","Colorado Springs","14 East Cache La Poudre St",,38.84663,-104.824234
22428642,"denhac","Denver","700 E Kalamath St",,39.727577,-104.999779
22436432,"CU - Hellems 141","Boulder","Broadway and Euclid Avenue",,40.00552,-105.271538
22445942,"Pivotal Denver Office","Denver","1553 Platte Street, Suite 305",,39.757488,-105.008659
22446082,"denhac","Denver","700 Kalamath St.",,39.727577,-104.999779
22460872,"Midway Park Booth Blue J","Broomfield","1200 W Midway Blvd",,39.923023,-105.08136
22479712,"denhac","Denver","700 Kalamath St.",,39.727577,-104.999779
22479732,"denhac","Denver","700 Kalamath St.",,39.727577,-104.999779
22479832,"denhac","Denver","700 Kalamath St.",,39.727577,-104.999779
22479922,"denhac","Denver","700 Kalamath St.",,39.727577,-104.999779
22481062,"Microsoft","Denver","7595 Technology Way, 4th Floor",,39.631588,-104.904633
22596482,"Kapost","Boulder","1800 Broadway",,40.016293,-105.279373
22634752,"Sparkfun Electronics","Niwot","6333 Dry Creek Parkway",,40.08989,-105.186226
22698652,"Pearson Education: South Metro Denver Chamber of Commerce"," Centennial","2154 E Commons Ave #342",,39.591225,-104.963287
22846062,"Denver Marriott South"," Lone Tree","10345 Park Meadows Dr",,39.541767,-104.870949
22846252,"Pearson Education: South Metro Denver Chamber of Commerce","Centennial","2154 E Commons Ave #342",,39.591225,-104.963287
22889812,"Gorilla Logic","Boulder","1500 Pearl Street Suite 300",,40.018536,-105.275299
22983532,"Joyride Brewing","Edgewater","2501 Sheridan Blvd",,39.753193,-105.053246
23139682,"Puzzah","Denver","1440 Blake Street, Unit 150",,39.749046,-105.000595
23221712,"DeVry University Room 137","Westminster","1870 W. 122nd Ave.",,39.91909,-105.009216
23222872,"Parker Garage","Parker","19402 E Mainstreet",,39.5186,-104.763222
23278072,"Boomtown Accelerator","Boulder","2060 Broadway St. ",,40.018505,-105.280144
23290582,"1451 Larimer Street","Denver","3rd Floor",,0,0
23383152,"Cinternational.com","Denver","4337 Raleigh Street",,39.775959,-105.041985
23401182,"Arvada Center for the Arts and Humanities","Arvada","6901 Wadsworth Blvd",,39.823235,-105.081436
23442562,"Big Data for Social Good Challenge","Global","Web only",,33.86,-84.4
23466052,"Voltage Advertising + Design","Louisville","901 Front Street #300",,39.978848,-105.130814
